ID Post,User Name,Comments,Sentiments
88,Oum Bara,صح رمضانكم,Positif
88,Hâzāl Ôğhlò,ممكن تفاصيل اكثر,Neutre
88,إسماعيل بن يوسف العيفاوي,كيفاه نقلبها,Neutre
88,Yasser Ali,ممتاز,Positif
88,Badro Cataloni Yousfi,افعل لكي نقلبوها,Neutre
89,فاطمة الزهراء,عندي ما شاء الله روعة وكونيكسيو حسن,Positif
89,Gerçek Işık,زعما نلقا توانتي عروض خيرمن راهم ساما,Neutre
89,Ãöü Lmį,موبيليس نعاني ضعف تدفق انترنت نعاني احيانا صعوبة الاتصال,Negatif
89,Djaafer Bounekta,الا نلقاو شبكة ساهل وعطل حدث وعدم استجابتكم لشكاوينا,Negatif
89,علي دلالي,التحويل الا متاح لخطوط لاوين وسما كنترول,Neutre
89,التجاني ايه انتطار,حسن,Positif
89,Sara Ktm,حب حب,Positif
89,أميرة أبي,نقلبها اسكو نقدر نعاود نرجعها واذا درتها توانتي منزيدش نقدر نرجعها سما,Neutre
89,Ilyes Drikeche,الا اصلاح انترنت بدراهمنا مكمش تصدقو علينا,Negatif
89,Meli Mina,انترنت بلخف انتهاء,Negatif
89,Noureddine Beny,موبيليس رفيقكم الدائم فلاتترددو موفقين باذن الله تعالى,Positif
89,Čhëįkh Gō,السلام عليكم sama control نقدر نقلبها توانتي,Neutre
89,عقلية مفقودة,ممكن نعرف ما المميزة تعه,Neutre
89,أبو يوسف شمس الدين,الله بارك بالتوفيق,Positif
89,Sãfã,الا عرض توانتي,Neutre
89,Otmani Bouaza,قائمة مافيهاش توانتي,Neutre
89,Lahcene Zerarga,انترنت كارثة,Negatif
89,تكفيني ثقتي بالله,بالتوفيق,Positif
89,Fares Senoussi,التحويل الا متاح لخطوط لاوين وسما كنترول,Neutre
89,Mãdāme Bmd,راني بيها هايلة حب,Positif
90,Fidal Sym,تم,Neutre
90,علي هواري,الله بارك,Positif
90,حمزة سندس قرة عيني,انا راني نعاني وحد البيس نفليكسي الف متقعدليش سمانة وتخلاص منجي تعبئة بالكشايف منفرحش نتفرج فيديو,Negatif
90,Mohamed Lamine,استهلاك ميغا يبقى الا محدود,Neutre
90,Mohammed Berkani,كيفية تفعيل خدمة,Neutre
90,Hamid Hcn,شئ جيد القمة ابهرتمونا,Positif
90,Quoba Khadra,تم,Neutre
90,Amor Lamia,جميل,Positif
90,Manal Manou,الله بارك,Positif
90,Dœdá Ròsé,دمتم دائما القمة والتالق,Positif
90,رزونة رزان,الله بارك ما شاء الله,Positif
90,مقهى الجوهرة - سيدي عبد الله,شكرا,Positif
90,أية الرحمان,الله ايبارك مشاء الله,Positif
91,الأستاذ ياسر جابري,mobilis,Neutre
91,حكيم براهيمي,تستاهلو خير احسن متعامل النواحي,Positif
91,Mēlïnå Melinda Ãbbäs,حسن حسن شكرا,Positif
91,Sisin Lamry. Beauty,يوجد مسابقة,Neutre
91,Chå Hįnēż,بغيت نعرف فقط لماذا تعبئة شهر انتهاء الكونيكسيو يوم,Negatif
91,Okba Ainalbida,لوين اي حل ولا مزال,Neutre
91,Ahmed Boukhris,وصح لفطركم ربي يتقبل مناومنكم الصيام والثواب,Positif
91,Khaled Abdalla,ما مدة العرض,Neutre
91,قطرة الندى,حب حب حب,Positif
91,عروبة عثمان,تحيا موبيليس,Positif
91,Noureddine Beny,الله بارك فيكم موبيليس رفيقكم الدائم فلا تترددو,Positif
91,أبو يوسف شمس الدين,الله بارك ما شاء الله,Positif
91,Hiba Hiba,رمضان مبارك,Positif
91,سدرة المنتهى,الله بارك,Positif
91,Li Lya,رمضان كريم,Neutre
91,Fatiha Fati,موفقون رب,Positif
91,Mēlïnå Melinda Ãbbäs,حب حب حب,Positif
91,Abd Alhadi Djenidi,رمضان كريم تقبل الله منا ومنكم صالح الاعمال mobillis mobilis,Positif
91,مريم أم بلال,الله يبارك,Positif
91,Thè Òuèèn,رمضان مبارك,Positif
91,سر الحياة,حب حب حب,Positif
91,Ãr Îdj,حب حب,Positif
91,ابو محمد,الله بارك فيكم موبليس,Positif
91,Soumia Om Anes,الله بارك,Positif
92,أية الرحمان,موبيليس الكل يتكلم صح فطوركم رمضان كريم,Neutre
92,تباشير الفجر,جيد,Positif
92,Ishrak Alhayat,ان شاء الله,Positif
92,أبو يوسف شمس الدين,الله بارك ما شاء الله,Positif
92,Fatiha Fati,موفقون رب,Positif
92,رؤيا يوسف,راني دايرا خاص ميتين نقلبها توانتي تروحلي,Neutre
92,بدلة التخرج,ماهي مميزاتها,Neutre
92,Abde Rezak,يوجد تحويل لشريحة سما كونترول,Neutre
92,Nadjib Madrid,سما كونترول نقدر نبدلها توانتي,Neutre
92,Amine Bk,افعلو نبدلو لاوين الى wty,Neutre
92,Fatouha Fatiha,موفقون رب,Positif
92,دارنا ما سماونيش,فلكسي شهر كونكتي شعر,Negatif
92,LouLou LouLou,لماذا الكونيكسيو ضعيفة موبيليس,Negatif
92,Bakiri Brahim,انا عندي sama control نرجعها twenty اسكو نقدر نرجعها ساما كونطرول مرة اخرى,Neutre
92,Mohammed Mohammed,يمكن لرجوع الى العروض القديمة تشغيل عرض توانتي,Neutre
92,Samira Samira,تقبل الله منا ومنكم صيام والقيام وصالح الاعمال امين رب العالمين,Positif
92,علي دلالي,عمموا عملية التحويل لبقية خطوط الدفع كنترول والبعدي,Neutre
92,Îron Woļf,رب اخرجني الجزائر,Neutre
92,Мунир Мунир,رائع,Positif
92,Jiji Jiji,رمضان كريم,Neutre
92,شعيب طيبوش ابو محمد,الى السيد المدير العام المحترم لموبيليس ويبقى المشكل بمنطقة جيمار بلدية الشقفة ولاية جيجل انقطع التيار الكهربائي تنقطع معه خدمة ولاتعود الا يومين او اين يكمن الخلل ياترى,Negatif
92,Tarak Benslaim Medea,استطيع تغير سما كونترول توانتي,Neutre
92,Rabah Benarour,الله بارك,Positif
93,أبو يوسف شمس الدين,الله بارك ما شاء الله,Positif
93,Khenis Kerboua,متفوقين ان شاء الله,Positif
93,Amira Miro,الله بارك,Positif
93,Wï Ãm,بالتوفيق ان شاءلله حب مزيدا النجاحات والتفوقات رب,Positif
93,أبو يوسف شمس الدين,ما شاء الله,Positif
93,Oum Youcef,الله بارك,Positif
93,عبد الرزاق محمد,مشالله,Positif
93,Jamel Sportif,حب حب حب حب,Positif
93,شهرزاد مديلة,رمضان كريم,Neutre
93,وائل بوخلوة,حب حب,Positif
93,أم عبد العزيز,روعة موبيليس حل الحياة,Positif
93,Haya Te,تم,Neutre
93,YøüSřă NV,الله بارك,Positif
93,غزال عبد القادر,مشاء الله,Positif
93,Papillön Dèspøir,الله بارك,Positif
93,Soumia Om Anes,جيد,Positif
93,ساجدة لله,ما شاء الله,Positif
93,Ikram Ben Mohammed,الله بارك,Positif
93,Dalila Journalist,رمضان كربم,Positif
93,Nacer Hocine Gasri,الله بارك حب,Positif
94,Мунир Мунир,شهر رمضان شهر التوبة والغفران,Positif
94,Tariq Radi,تطبيقكم خاص mobispace راهو حابس اذا معابالكمش,Negatif
94,ᎰᎯᎿᎻᎨ ᏕᎷᎯᎨᏝ,لا يوجد لعروض,Negatif
94,Ghä Dïrë,اشترك sama,Neutre
94,AsSia Officinalis Epse Mahfoudi,حب,Positif
94,Fati Fati,موفقون رب,Positif
94,Öm Israa,ان شاء الله,Positif
94,Hami Toch,حب حب حب,Positif
94,Øm Mohamed El Bachir,حب حب حب حب حب,Positif
94,Mbarek Mbarek,صحا فطوركم,Positif
94,عماد حمدي,ان ان شاء الله,Neutre
94,Ishrak Alhayat,ان شاء الله,Neutre
94,أية الرحمان,رمضان كريم صح فطوركم,Neutre
94,حنان شرفاوي,رمزالشريحة فضلكم,Neutre
94,حسابي أوسيد للعمل,صلو النبي,Positif
94,فاطمة الزهراء,الله بارك,Positif
94,Om Fou Sa Bella,درتها مامشاتليش غاضتني,Negatif
95,Мунир Мунир,تقبل الله منا ومنكم صالح الاعمال,Positif
95,Мунир Мунир,جميل العروض,Positif
95,Silina Silina,يوجد ضعف شبكة موبيليس ممكن تدخل,Negatif
95,Lin Ilina,شيء حسن,Positif
95,Abdelaziz Garbaa,فقط اريد رد جاد الخاص,Neutre
95,Non Dar,ناقص كنكيسيو,Negatif
95,عبد الصمد رحال,العرض متوفر بيكس لم اجده,Neutre
95,Matene Abedlatif,ممتاز جدا شكرا جزيلا موبليس لدعمن الدائم,Positif
95,فاطمة الزهراء,جميل,Positif
95,غفران إلين,احلى شريحة اتصال,Positif
95,Jamel Sportif,جميل,Positif
95,سامية الانيقة,بارك الله فيكم,Positif
95,Noureddine Beny,روعة موبيليس رفيقكم الدائم,Positif
95,Māti Ldã,رائع,Positif
95,سالمي نجية,هايلة,Positif
95,عطية الذوادي,ممتاز يعطيكم الصحة,Positif
95,غفران إلين,جميل,Positif
95,Ishrak Alhayat,ممتاز شكرا,Positif
95,ويبقى الأمال,جميل جدا,Positif
95,Ayoub Djalfawi,حمد لله بارك الله فيكم,Neutre
95,Imed Meramria,يوجد ضعف شبكة موبيليس ممكن تدخلوا,Negatif
96,Lalisa Lili,ان شاء الله امين عام وانتم بخير شركه اوريدو ان شاء الله المزيد التطور,Positif
96,Said Gaci,ان شاءلله عام وانت بالف الف خير وصحة وعافيه وسعادة دائمة لقلبكم رب العالمين اجمعين,Positif
96,Oughlissi Saddek,عام وانتم بالف خير,Positif
96,اية الرحمان,رب رب,Positif
96,Benamar Sahraoui,ان شاء الله,Positif
96,Oum Zaki,ان شاء الله رب العالمين عام وانت بالف خير وصحه وسعاده رب,Positif
96,Rehail Badis,عام وانتم بخير,Positif
96,Nehla Ali,عام وانتم بخير,Positif
96,Mohamed Elhache,ان شاء الله تكون دايمن جيد,Positif
96,ام الانيقه,عام انتم بخير,Positif
96,Amar Grairi,ان شاء الله,Positif
96,On Ishak,عام وانتم بخير,Positif
96,مصطفى تيدير,ان شاء الله عام الخير وعام الرحمه والبركات وسيكون عام خير عام,Positif
96,David Jalile,عام وانتم بالف خير مزيد التقدم والنجاح امين,Positif
96,سرية أبوبكر,عام وانتم بالف خير,Positif
96,ابراهيم الوكال,ان شاء الله,Positif
96,Mustapha Ahmed,ان شاء الله للجميع,Positif
96,Ît's Târkė,عام وانتم بالف خير,Positif
96,إلياس مباركي,ان شاء الله,Positif
96,Tata Benhamouche,inchallah,Positif
96,Amouni Amine,الله يوفقكم بمزيد النجاح,Positif
96,Kaci Madrid,ان شاء الله,Positif
96,Hamza Bellili,الله بارك ما شاء الله ربي يحفظكم يحميكم,Positif
96,Fahima Ait Ait,رب,Positif
96,ولد توات ولد توات,اللهم امين اجمعين,Positif
96,Louai Lilaoui,عام وانتم بخير,Positif
96,Oum Safoin,الهم امين رب العلامين,Positif
96,Amar Grairi,تهانينا,Positif
97,Sîdàlî Bëlãrbî,القوة الضاربة شبكة صفر خدمات صفر لو كنا بلد يحاسب قدمتم خدمات,Negatif
97,Farouk Tribeche,meilleures voeux a super bien,Positif
97,Mamat Awladi,الله بارك,Positif
97,Amel Amal,toujours top,Positif
97,Ezzerrouki Elyoucefi,demande plusieurs entenes a nouvelle wilaya parce meilleur riseau,Positif
97,Farouk Lohial,الله يبرك,Positif
97,Crs Oussa,شبكة يذهب ويتقطع يحدث,Negatif
97,Marwan Sh,شكر اوريدو ماتقدمينا حب,Positif
97,أسماء عبد الله,الله بارك,Positif
97,Farouk Tribeche,ما شاء الله,Positif
97,عزيز بوسلسلة,اوريدو عيش الرفاهية بنكهة امتياز,Positif
97,Rose Lina,وفيها appel illimite ooredooولا الا net,Neutre
97,محمد محمد,اشكر شركة ooredoo ما تقدمه,Positif
97,Mohamed El Hadi Djebabra,وكتاه تردو علينا,Negatif
97,ريم حنة حنة,حب حب حب حب حب حب,Positif
97,Benamar Sahraoui,ما تشاؤون الا ان يشاء الله,Positif
97,Lina Luna,ماهي العروض الحديدة فضلكم,Neutre
97,Mohamed El Hadi Djebabra,ردو علينا,Negatif
97,ولد توات ولد توات,ما شاء الله,Positif
98,Benamar Sahraoui,ان شاء الله,Positif
98,Rahal Aziz,اوريدو اقرباءك يستفدوا معك يكنكتو مجانا,Neutre
98,اية الرحمان,انا راحتي كونكسوي,Positif
98,Abderrhman Saoud,رقمي اوريدو لكن يخبرني ان رقمك ليس اوريدو,Neutre
98,لازهاري بن علي,dima لم يدخل التطبيق,Neutre
98,Gä Vï,السرعة اوريدو متفوقة لكن نشاله ديريلنا عروض لل جايمر لكي نجمو نتيليشارجو العاب كبار لمستخدمي الكونصول بتوفيق,Positif
98,Karim Karim,كنت مسجل التطبيق درك مقدرتش نعاود نسجل افعل الرقم محبش يفتح,Negatif
98,Æŷmêñ Møĥãmď,افضل تطبيق my ooredoo استفدت منو كثيرا ربحة انترنت حمل تطبيق واستمتع حظ موفق للجميع,Positif
98,محمد محمد,حملوه تربح انترنت,Neutre
98,ما ريا,ارجو الرد استفساري,Neutre
98,ولد توات ولد توات,ما شاء الله,Positif
98,بلقاسم بن سعدي,عرض switch معني بهاذ الخدمة,Neutre
98,Häÿ Ät,كتبتوا فتطبيق تربح درتها كتبوا,Neutre
98,Lo Tfi,النترنت ضعيفة اليوم خلاه ما صاري بينغ يتكركر,Negatif
98,Abde Llah,ريغلوه مبعد ساهل,Negatif
98,Abdou Abdou,كيفاه نرجعو شريحة اوريدو yooz الى اوريدو ديما,Neutre
98,Alo,حملوه بسرعة,Neutre
98,مامات جوري أوسيد,انا راحتي كونكسوي,Negatif
98,Layale Layale,كفه dima افعل yooz,Neutre
98,Youcef Chirifi,انا ميمشيش علاش,Negatif
98,Youva Tzr,كيفاه نحول شريحة yooz اوريدو dima,Neutre
98,Assil Ma,السلام عليكم انا اول مرة طلعت تطبيق كانت تخرجلي ادخل الكود ولكن الان لا لماذا,Neutre
99,نانو يويو ماما,ان شاء الله اوريدو الاحسن والانسب والاجدر بدون اي,Positif
99,Akadd Iskander,ماعنديش شريحة اوريدو تقدرو تقولولي شريحة نقدر نشري لكي نشارك,Neutre
99,Mistr Ahmed Belagraâ,سقموا الا تغطية الشبكة كثيرا عليكم,Negatif
99,Ali Omane,اوريدو احسن شركة الاتصالات بدون منازع ربي يوفقكم,Positif
99,Răøüf Răøüf,الله يوفقكم نشاله ويعاونكم خاوتي لحباب,Positif
99,Élé Zàbèttà,ردو عليا بريفي غضب,Negatif
99,فہيہ صہل,ياعصابة انترنت ضعيفة الى منقطعة ليلة امس المنطقة سيق ولاية معسكر لدي شريحة اوريدو,Negatif
99,Lydia Ach,ان شاء الله,Positif
99,Mar Ah,اتمنى التوفيق والنجاح للجميع وحظ موفق اوريدو شيء ممكن لانه الاحسن,Positif
99,Oum Ilyas,inchallah,Positif
99,خيرو 'ے,ردو عليا بريفي,Negatif
99,Hadjira Jiji,ان شاء الله نربح,Positif
99,Ahmed Maini,amine,Neutre
99,Mohamed El Hadi Djebabra,الدعم صفر ردو علينا,Negatif
99,Madjid Sahraoui,اطلقوا الا الشبكة كثيرا عليكم,Negatif
99,Ami Ali,passe reseau arrive meme a telecharger photo,Negatif
99,سعودب بن صدوق,امين والحمدوالله ربي العالمين,Positif
99,Larine Larine,inchallah حب,Positif
99,فاطمة الزهراء بلقاسمي,ان شاء الله,Positif
99,Kheira Abed,خيرة عابد ان شاء الله رب,Positif
99,Ahm ED,ان شاء الله,Positif
99,همسه امل,ان شاء الله خير,Positif
99,Siheme Yennoune,ورولنا هوما العائلات اللي ربحوا,Neutre
99,Mã Lâk,ان شاء الله ياربي,Positif
99,Zoulikha Khouni Khouni,فقط الله فيكم,Positif
100,Mohamed Ilyes Mohamed,غضب غضب غضب غضب غضب غضب غضب غضب,Negatif
100,Thë Prèncêssê,حب,Positif
100,Mohamed Riadh,اليوم الثالث راكم تنقصو فالتدفق الى منتصف الليل,Negatif
100,ᗩᗷᗪ ᗝᑌ,شبكة لا يوجد مالبارح غضب,Negatif
100,سليم بن جفال,ردو عليا فلخاص,Negatif
100,Abdel Illah,لمادا لا تجيبون الخاص,Negatif
100,اسامة بوغازي,سلام وعليكم يعرف طريقة تحويل شريحة dima الى gold,Neutre
100,ولد توات ولد توات,ما شاء الله,Positif
100,Chihab Alem,حب,Positif
100,Hamzã Dnch,اطلقولنا انترنت كرهتولنا حياتنا,Negatif
100,Mohamed El Hadi Djebabra,رحمة لوالدين ردو علينا خاص,Negatif
100,Oùm Racha,الله بارك,Positif
100,Ly Ly,comment desactiver abonnement a anazik,Neutre
101,Kader Kader,the best,Positif
101,Smiley Tipaza,bonne continuation ooredoo,Positif
101,Bahi Guen,حبيت نسقسيكم yooz مهيش ابيس اوريدو,Neutre
101,Rahal Aziz,السلام عليكم اخي ليام هدوا انقطاع شبكة كثيرا ما افهمتش,Negatif
101,Noé Noé,toujours nouveau ooredoo bravo حب,Positif
101,Amel Amal,top,Positif
101,Mohamed El Hadi Djebabra,نزيد نعاود ردو علينا خاص,Negatif
101,Job Job,مقدرتش نخلص swith عندكم مشكل فالسيت,Negatif
101,Djamel Milàno,رنا نعاني شبكة لا يوجد ولاية تيزي وزو,Negatif
101,أم إسكندر,احسن خدمة والله,Positif
101,No Chance,سلام عليكم اخي رد عليا الخاص فضلك شكرا,Neutre
101,Abdelkader Re,ooredoo numero one algerie,Positif
101,Oùm Racha,bravo حب حب حب,Positif
101,Adam Adam,شبكة,Negatif
101,بن ناصر فيصل,نرجو الرد الخاص,Neutre
101,Plume Plume,merci ooredoo حب,Positif
101,ريم حنة حنة,حب حب حب حب,Positif
101,No Chance,سلام yooz اخي عرض هاذا خاص يوتيوب ولا نو شكرا,Neutre
101,Khadija Amir Riadh Tayab,العرض مافيهش اتصال,Neutre
101,Sa Lah,الفايسبوك مجاني,Neutre
101,Maya Mirina,nsa sik,Neutre
102,Farouk Tribeche,ان شاء الله رب دايما بخير وصحة وسلامة يالله,Positif
102,Lydia Ach,الله بيارك,Positif
102,Lydia Ach,الله بارك,Positif
102,فرح ومرح,راسلتكم مشكلة مدة ولم تردو,Negatif
102,Âmel HB,اصلاح الابليكاسيو اربي,Negatif
102,Karim Grar,عندي مشكل خدمة سبقلي,Negatif
102,ولد توات ولد توات,ما شاء الله,Positif
102,Gùneş ÎŞiği,نتاعش لكود,Neutre
102,Abderrahim Boukhors,الديمغرافي,Neutre
102,Adnan Senju,ياو سغمولنا التطبيق تاعكم,Negatif
102,Salim Boufenzer,لماذا نهبتولي الانترنت شهر ماتكملوش,Negatif
102,Ly Ly,comment desactiver abonnement anazik slvp,Neutre
102,Raouf Meridji,نعرف الكود,Neutre
102,بايندر باي,dima,Neutre
102,Aymane Boucheteb,اصلاح شبكة فقط ماكانش شبكة انترنت لا تعمل,Negatif
102,Om Morjana,mix,Neutre
102,Naima Mansouri,مرحبا,Neutre
102,Tahar Hamraoui,offre tous bourses,Neutre
102,Ahm ED,خدمات راقية,Positif
103,أم أميمة,المزيد المشاريع ان شاء الله,Positif
103,Farouk Tribeche,ربي اقدركم مشاء الله بالتوفيق ان شاء الله,Positif
103,Oùm Racha,الله يوفقكم,Positif
103,Rahal Aziz,بالتوفيق ان شاء الله,Positif
103,Mokhtar Sana,بالتوفيق ان شاء الله,Positif
103,Kamila Nour,شيء حسن الله بارك,Positif
103,حساب للعمل,الله بارك,Positif
103,Mai Ssa Lahnina,الله يوفقكم,Positif
103,مصمم مسابقات,اتمنى اوريدو عندما يكون مسحل قيل يقدر يسجل مرة اخرى انتم زعماء جزائر شكرا,Positif
103,Zakaria Zaki,مزيد التالق ان شاء الله,Positif
103,Jojo Joujou,dieu benisse,Positif
103,Khadji Feddy,bonne continuation beaucoup progrès,Positif
103,ام محمد,الله بارك,Positif
103,Nasreddine Aoued,beaucoup succès,Positif
103,Karime Achachera,اوريدو احسن شبكة بالتوفيق ان شاء الله,Positif
103,Kader Kader,beaucoup succès inchallah,Positif
103,Ali Omane,ربي يوفقكم,Positif
103,ابو صهيب الرومي,شيء حسن نريدها الشراكة للتطور والكل مستفيد,Positif
103,Mohamed El Hadi Djebabra,ردو الخاص,Negatif
103,Sãndy Bęllē,اوريدو بعثتلكم ميساج لماذا مش تردوا عليا,Negatif
103,Amin Elkheir,بالتوفيق,Positif
103,أمي قرة عيني,bonne courage,Positif
103,أمي قرة عيني,bonne contunuation,Positif
103,Rouabah Houcine,ooredoo algerie your services are excellent thank you,Positif
103,Abdou Abarar,بالتوفيق,Positif
103,Kastri Kastri,مسابقة اربح دار اخل اجل للمشاركة,Neutre
103,Ismail Allam,لاسويتش بصح انتهاء بلاما تستعملها,Neutre
103,Mohamed Gacem,ooredoo algerie ردو فالخاص,Negatif
104,ام محمد,الله بارك,Positif
104,Med Ayoub Bennouna,ما عروض تعبئة gold ooredoo,Neutre
104,ابو عبيدة,انا تعبئة قلتوا مجانا ماشي تمشي عرض وعلاه,Neutre
104,Isslam Isslam,تكمل بلخف تكملي يوم,Neutre
104,أم غيث,توجد طريقة ارسال هاتف لهاتقدف,Neutre
104,Maria Khadraoui,راني ما نعود نفورمي نعيط منقدرش تجيني مرحبا خدمات اوريدو تبدا تهدر يتكوبا لحل بعاد دار معندناش لكي نعيطوو غضب,Negatif
104,ام ملاك,فلكسيت البارح لقيتها لا يوجد وعلاه فهموني,Negatif
104,Samir Csc,العرض gold,Neutre
104,Samia Hbibt Mamaha,قتلنا الا الزيرو,Negatif
104,Amar Bouzid,مشاء لله,Positif
104,Réda Khaldi,فضلك رمز لمعرفة الرقم الاخير فليكسيتلو,Neutre
104,ولد توات ولد توات,ما شاء الله,Positif
104,Потерянный Ангел,plait oblige acheter nouveau numero beneficier offre switch peux faire numero actuel haya prefère garder numero,Neutre
104,Ahm ED,دايما تطلعاتنا,Neutre
104,ما اجمل الحلال,ان عندي حسن ومعرفتش ندخلو يقلي,Neutre
104,Mohamed Boussebha,شبكة نتاعكم ماعادش يصلح الى اللقاء,Negatif
104,أبو ياسر,رجعولنا شحن الالعاب,Neutre
104,Toufik Messaoudi,arrive a comprendre comment peux consommer espace jours aimerais bien avoir explications merci,Neutre
104,Oualid Djedri,ما عروض اوريدو سويتش,Neutre
104,Adel Bellili,فيهم,Neutre
104,Ashraf Taha,يمكنني استعادة الحزم القديمة عرض dima,Neutre
104,Yassine Férra,راني نعاني connexion تاعكم كارثة والله ولدا قررت شريت مومبيليس والله الا الحمد الله,Negatif
104,No Chance,سلام خوتي نسقسيكم حبيت نشري شريحة اوريدو انا منعرفش ما اسم شريحة نشريها اريد تكون انترنت متكونش ثقيلة yooz ندمت حولتها العلم انا نحب نكتيفي خاص شكرا,Neutre
105,Mouloudia Actualités,اوريدو الراعي الرسمي للمولودية المولودية الراعي الرسمي للقنطة بالجزائر,Positif
105,Walid Bachi,رقم الكرة الجزائرية رقم الاتصالات,Positif
105,Haithem Bencheikh,افضل شريحة العالم,Positif
105,Mohamed Abboud,مهم راكم درتو سطر كبير شيء ناس ومرحبا عميد الانديه الجزائريه,Neutre
105,Abd El Raouf,مرحبا عميد الاندية حب,Neutre
105,Ahmed Salhi,ان شاء الله هاد الخطرة تكون فال خير عالمولودية,Positif
105,Sad Hamiche,felicitations mouloudia alger,Positif
105,Rached Bouki,افضل شريحة افضل نادي يحيا العميد الى الابد حب,Positif
105,Sidou La,افضل شركة لافضل فريق,Positif
105,Reda Nino Borsalino,good luck grand mouloudia merci ooredoo حب,Positif
105,Toufik Dries,bienvenue plus grand club algerie حب,Positif
105,Hicham Sadikki,حب,Positif
105,Latif A M Biānconeri,good luck,Positif
105,Simo Salim,الافضل للافضل,Positif
105,Talah Massoud,بكري نحبو اوريدو,Positif
105,Râ Hïm,صحا اوريدو صحا,Positif
105,Mounir Mca,مرحبا بيكم,Neutre
105,Kader Cristal,تحيا مولودية واولادها اين ماكانو ان شاء الله شراكة ناجحة للطرفين وبتوفيق لشركة اوريدو حب حب حب,Positif
105,Bl Kachna,تحيا اوريدو,Positif
105,RA Fik,مرحبا بيكم عائلة المولودية,Neutre
105,نور يقين,اشكركم جزيل الشكر باتوفيق ونجاح عملكم,Positif
105,Boualem Mouloudeen,مرحبا بيت العميد,Neutre
105,Rahal Aziz,الله بارك مشاء الله مزال الخير القدام,Positif
105,Zakou Chevalley,افضل شريحة افضل فريق ربي يوفق,Positif
105,Aïcha Guechoud,très satisfaite hamdouleh fidèle depuis toujours,Positif
105,Pat Chino,حب,Positif
105,قطوف دانية,ما شاء الله تبارك الرحمن,Positif
106,Meziane Hamani,ooredoo amis حب hmabz,Positif
106,توفيق عزوز,اول شريحة كسبتها نجمة سابقا فا ومازالها لليوم,Positif
106,Kader Kader,joyeux anniversaire ooredoo,Positif
106,ام اولادي,حب حب حب,Positif
106,نصر الدين هميسي,الله بارك اوريدو ديمة القمة والقادم احلى اوريدو طور عالمك ربي يحفظكم,Positif
106,Bilal Bchm,bonne continuation,Positif
106,Mokhtar Sana,مزيد النجاحات والابتكارات وفقكم الله,Positif
106,Pat Chino,حب حب,Positif
106,Oùm Racha,bon continuation,Positif
106,ريم حنة حنة,سنة انتم بالف خير المزيد التالق النجاح حب حب حب حب حب حب حب,Positif
106,دعاء دعاء,عام وانتم بخير,Positif
106,ماريا ماريا,بالتوفيق,Positif
106,Amar Grairi,سنة وانتم الافق,Positif
106,سعودب بن صدوق,سنة معكم سنة وانتم يوم جديد وافاق مشرق الخدمات واستمرارية حل خدمات سنة وانتم بالف خير,Positif
106,Jojo Joujou,ooredoo toujour fort fidèle a clients,Positif
106,ンの人 コーラ,سنة وانتم بالف خير,Positif
106,Houria Messadi,عام وانتم بالف خير,Positif
106,Kadar Dali,عام وانتم بالف الف خير,Positif
106,Rahal Aziz,الله بارك ربي يوفقكم يزدكم نجاحكم اول شريحة كسبتها نجمة كانت ديدنها,Positif
106,سعيد مسعود,بالتوفيق لدى استفسار لو سمحتم,Positif
106,Toufik Messai,دائما نجاحات ان شاء الله,Positif
106,Yacine Yacine,ooredoo algerie افعلو store خاص بالالعاب,Neutre
106,Med Sàà,مرحبا,Neutre
106,نور يقين,بالتوفيق ونجاح وكل عام وانتم بالالف خير,Positif
106,Lazhari Benbarek,inchallah,Positif
107,Wari Bjawi,assegas amerbouh ak felanaghe anchallah,Positif
107,Nadia Ange,assegas amaggez,Positif
107,Hamza Agueni,aseggas ameggaz,Positif
107,Mimima Mima,amine wa edjma in,Positif
107,Tarik Benhammou,asougas amguaz,Positif
107,Oùm Racha,bonne annee,Positif
107,Blanc Espoir,assegas amagas,Positif
107,Mélissa Sad Chaouche,we love you ooredoo حب حب حب aseggas ameggaz,Positif
107,Nasreddine Aoued,bonne annee,Positif
107,Yelisse Idurar,assegass amegas,Positif
107,Wari Sat Pro Tmouchent,ردو رسالتي,Negatif
107,Boudjema Merouane,استغفر الله واتوب اليه,Positif
107,Hosni Bouhafs,assegas amaggaz,Positif
107,Misse Belle,حبيت نسقسيكم دوكا انا تعبئة الف تتاكتيفا وحدها اني حابا نحيها افعل,Neutre
107,Nina Sisi,assugas amegas,Positif
107,Amar Ait Ouarab,asseggas ameggaz حب,Positif
107,Salima Bassaid,assegass amegas,Positif
107,Fouad Adjaoud,assegas amegas,Positif
107,Saad Drouai,اسقساس امقاز,Positif
107,Vaisselle et décoration,bienvenue,Neutre
107,Souhila Kabyle Bejaoui,اسقاس امقاز اذا تمربوح,Positif
107,ام محمد,وانتم بالف صحة وهنا رب العالمين,Positif
107,Azmo Azmo,assegas amegas,Positif
107,Ikram Bn,ما الرمز يجبدو بيه الرقم,Neutre
107,Moussa Kachou,bonne annee a tous,Positif
107,Karima Laoudj,assegass amegas,Positif
108,MadlipzAnnabi,the best ooredoo حب حب,Positif
108,Ritta Khouri,رد علي فالخاص الان اكتيفيت جيت نعيط مالقيت لا يوجد,Negatif
108,القائد رائد,اوريدو عندي شريحة اوريدو dima بلوس نقدر ندخل بيها لتطبيق yooz,Neutre
